url,status,last_modified,hash,exe
https://www.nirsoft.net/utils/dllexp.zip,200,1479233543.0,5a1149dc83b22f2c47600ab0f1f60c922607aaaa36feaee9c984f00ab7d96ec5,dllexp.exe
https://www.nirsoft.net/utils/dllexp-x64.zip,200,1479233543.0,07d4ddd976679891eee2a252de585e1c101089bb4220a4cf3b221473db2bb3fd,dllexp.exe
https://www.nirsoft.net/utils/dnsdataview.zip,200,1685704061.0,c6e8607093f3100c2a0d45a168e665d38ccae0ade36ac4032ef80142f6a1feb8,DNSDataView.exe
https://www.nirsoft.net/utils/dnsdataview-x64.zip,404,,,
https://www.nirsoft.net/utils/dnslookupview.zip,200,1665656815.0,08a430e71fe89f29d4c61ac6cd1115ac9dc83d9d981b90fe49e91bcdc98b4566,DNSLookupView.exe
https://www.nirsoft.net/utils/dnslookupview-x64.zip,404,,,
https://www.nirsoft.net/utils/dnsquerysniffer.zip,200,1674900777.0,e498887cb52527200b4d7cda3827940284edd09a9e33e3d549f241f972e754ea,DNSQuerySniffer.exe
https://www.nirsoft.net/utils/dnsquerysniffer-x64.zip,200,1674900777.0,bc5206760c839ad804a1211b70ebbd115c773c808036b211357a518409340963,DNSQuerySniffer.exe
https://www.nirsoft.net/utils/domainhostingview.zip,200,1563081047.0,19840123792425409b10d6259cb6c22cbbb3a6e1e1cc8b909926a71268a77fe9,DomainHostingView.exe
https://www.nirsoft.net/utils/domainhostingview-x64.zip,404,,,
https://www.nirsoft.net/packages/domainlookuptools.zip,200,1649079555.0,f1ee0bd7a744d143c105af466c2c6c44db490ee99f077974ad7e12b3121a8523,DomainHostingView.exe
https://www.nirsoft.net/packages/domainlookuptools-x64.zip,404,,,
https://www.nirsoft.net/utils/dotnetresourcesextract.zip,200,1273689322.0,5375bd9fbb7dd9d84fc2584ccee12280402585b7f9de30fe38fe453019fb3a93,DotNetResourcesExtract.exe
https://www.nirsoft.net/utils/dotnetresourcesextract-x64.zip,404,,,
https://www.nirsoft.net/utils/downtester.zip,200,1371020703.0,15d6a3ecea7ab676769042cfdb3cbbea197f81be63aec409e792dd2258642fe2,DownTester.exe
https://www.nirsoft.net/utils/downtester-x64.zip,404,,,
https://www.nirsoft.net/utils/driveletterview.zip,200,1572075179.0,4676d1b4fd821ba22ec36d0667682e2995aff3970e3006e8d6f046c7c4801354,DriveLetterView.exe
https://www.nirsoft.net/utils/driveletterview-x64.zip,200,1572075180.0,90024847ab711553046263bbe06acb99f31916a5c47e0e3858533c5310083d16,DriveLetterView.exe
https://www.nirsoft.net/utils/driverview.zip,200,1599479583.0,0a38cb5b73d08321de1da21fc5b79c999e97bcbbf412d4e7d967bfb071a50d3e,DriverView.exe
https://www.nirsoft.net/utils/driverview-x64.zip,200,1599479584.0,717a6dbb32dbab1fa3dc576e4213c97a8e5e973497e01b1976afaf00cc403f98,DriverView.exe
https://www.nirsoft.net/utils/dumpedid.zip,200,1538821965.0,1773478ecec2d0e7dcb8d41dd3dd1353e26446a4a798ab294a1ce652a9b84609,DumpEDID.exe
https://www.nirsoft.net/utils/dumpedid-x64.zip,404,,,
https://www.nirsoft.net/utils/edgecookiesview.zip,200,1566044512.0,2ffad52588c2373f6bf4f6da662af3ed577e00d78260036b5ef87f7e7e5b5c65,EdgeCookiesView.exe
https://www.nirsoft.net/utils/edgecookiesview-x64.zip,404,,,
https://www.nirsoft.net/toolsdownload/encryptedregview.zip,200,1641037661.0,e40464f85c3a429432165129478cdb9b8ea3c171f12eb055b761b5de7c963a4d,EncryptedRegView.exe
https://www.nirsoft.net/toolsdownload/encryptedregview-x64.zip,200,1641037661.0,5c284c3c3f16d283b8bcd86a1c7ade48b94fd36e4f4ab02ed0616f47d3882149,EncryptedRegView.exe
https://www.nirsoft.net/utils/esedatabaseview.zip,200,1686727394.0,d6d6dd881b3056ba7d9078bd885a90d835a5e383dd68f87f05d65d9ebf6d9e73,ESEDatabaseView.exe
https://www.nirsoft.net/utils/esedatabaseview-x64.zip,404,,,
https://www.nirsoft.net/utils/eventlogchannelsview.zip,200,1657556425.0,7a4ed3f913a960f5b0808d1703f19428766f1863caa99cc87359c64a9db4c548,EventLogChannelsView.exe
https://www.nirsoft.net/utils/eventlogchannelsview-x64.zip,200,1657556426.0,ad4e6b75ff4bad66464a8c3a356a16f8299966550d9ff3bbb488d46f56040f8f,EventLogChannelsView.exe
